movieId,UMAP1,UMAP2,cluster
53956,17.95352,0.7730856,0
1366,22.533743,3.8527637,2
5801,22.492311,2.3901076,2
84512,19.374208,3.42525,1
8670,19.06394,2.6986477,1
313,19.606936,3.4491315,1
2720,20.574232,2.3069572,2
7016,19.851248,2.1192303,0
7373,19.361546,3.8328075,1
7705,20.304903,3.4264202,1
1411,19.52588,3.2342536,1
26249,21.219147,3.0483067,2
164375,19.29212,4.1588807,1
8372,19.56621,0.3792153,0
48593,20.807735,3.012036,2
6315,17.94081,2.4787154,0
55118,21.576462,4.0425463,2
77427,18.852224,3.0468993,1
8507,18.457954,2.1646059,0
25886,20.3431,2.7815998,1
32442,21.405247,3.1558633,2
89118,20.42738,1.816378,0
8835,20.463846,2.0143979,0
51091,22.161787,2.361682,2
4745,18.83129,2.3613403,0
59014,20.401117,1.7392045,0
5515,22.5004,3.7465785,2
2346,21.592123,0.64812374,2
952,22.350517,1.9744691,2
3418,20.0067,0.028176649,0
152372,18.71753,3.725693,1
32289,21.533144,4.1854453,2
3564,19.327765,2.2342026,0
94959,18.885021,1.525624,0
33166,19.883965,2.8047252,1
4187,21.72825,1.3449739,2
4470,20.986307,0.43243876,0
1827,19.791393,0.43724683,0
2272,20.803967,2.3073814,2
7074,21.798225,2.021049,2
44022,19.109098,1.664901,0
4476,19.716192,4.4690104,1
2032,21.711218,2.485822,2
2406,19.7737,3.034996,1
42015,18.555048,3.2010922,1
7984,19.489065,2.776013,1
5300,21.707726,0.925873,2
189111,19.102861,3.7057364,1
64839,20.12225,0.3491708,0
143472,19.112188,1.9721439,0
8827,21.903305,3.0124192,2
62439,20.785017,3.507028,1
2457,22.31169,1.1977946,2
6684,21.022104,1.671927,2
3243,21.241056,2.490326,2
6962,19.38851,4.325315,1
95182,19.659807,1.7864369,0
8712,19.27342,3.421932,1
170,20.797762,1.9598988,2
182715,18.936384,3.9246187,1
26974,22.569315,1.4359531,2
7615,19.539938,0.6823996,0
4638,20.1811,2.8724053,1
1457,19.429058,2.4556599,1
2354,18.738855,2.1755595,0
575,19.397583,1.9872094,0
90345,20.338812,3.1311665,1
1151,22.660076,2.1573532,2
4558,17.947582,3.6047869,1
1211,21.568983,3.34536,2
941,18.863684,3.4913118,1
3747,20.317894,0.8361818,0
183959,20.692486,3.7218437,1
1183,19.420473,2.4646778,1
160872,19.854794,3.395428,1
46335,19.459503,2.969655,1
128520,21.402514,2.9514034,2
2052,21.97377,1.4922416,2
3684,21.615067,1.6424834,2
8943,22.642097,1.6476897,2
100906,20.290182,2.8004074,1
356,20.538994,0.56194466,0
100527,19.781923,2.4388106,1
369,17.764324,2.517771,1
8870,21.34646,2.8321812,2
6070,21.44953,3.1320324,2
4211,22.465755,2.629773,2
53138,20.147163,2.218524,0
74226,21.026785,3.6084003,2
5596,21.36047,3.2863219,2
25898,18.98075,2.8103554,1
8495,19.449436,1.7117428,0
2618,19.554054,0.52382994,0
379,20.904026,2.6061559,2
3702,20.042143,2.6136608,1
152065,20.905554,1.9925864,2
3998,19.702757,2.3650522,0
8879,22.533716,2.3011062,2
75446,19.660557,2.8637304,1
4744,19.947237,1.5074935,0
149508,19.795542,2.9842274,1
4873,19.040174,3.0591233,1
3754,18.196283,3.9009795,1
135534,19.967848,1.3373343,0
349,19.523462,3.9007976,1
5490,20.792534,0.6434391,0
391,19.736307,1.321561,0
1086,22.36355,1.4741122,2
156025,19.249695,1.2140577,0
6620,21.511127,3.2106378,2
45728,20.220625,4.01264,1
5072,18.691816,2.116807,0
102066,19.13216,2.2074664,0
102058,17.657866,3.0468698,1
2732,20.491114,0.71668804,0
79,19.963568,2.284057,0
8487,19.135466,2.5187726,1
56286,20.57714,1.5517198,0
34129,18.9259,4.407989,1
89945,22.203814,3.260698,2
2241,21.812555,2.1347377,2
43376,17.902983,0.94070256,0
7982,20.724627,3.256671,2
1968,21.77494,2.8606231,2
118326,20.378468,4.13723,1
190213,18.510555,2.676477,1
2280,19.368662,2.3655257,0
3869,21.520617,2.8117278,2
2112,20.07231,2.396704,0
4322,20.804474,1.6459321,2
6483,18.983866,2.475687,1
2176,20.371931,4.505453,1
69495,18.06393,1.3027266,0
2500,19.39086,2.7588959,1
117466,19.876493,0.4287614,0
90343,19.194027,3.1753728,1
1117,21.483524,4.273235,2
27660,18.91996,2.5655832,1
32584,20.286915,1.5019755,0
50954,20.869667,2.711288,2
3846,22.312172,2.6619854,2
218,20.339975,1.1477766,0
5283,20.032513,4.350435,1
2431,19.008722,3.5706143,1
90888,19.656748,1.6359969,0
139859,19.506805,3.1156816,1
72226,19.782843,1.013307,0
1643,18.515152,2.2606082,0
27441,20.487549,1.9403669,0
5502,20.12941,0.17717695,0
511,18.915215,1.7821189,0
1111,18.218224,1.0966003,0
95873,18.443495,1.3290569,0
8125,20.232311,2.8068411,1
3253,21.325869,3.150474,2
4166,21.363184,1.8623197,2
108945,21.938528,4.093065,2
51357,20.05592,4.4691753,1
131749,20.669277,0.5503073,0
1727,20.14915,0.8527031,0
7156,19.984497,-0.0051005674,0
4690,22.417828,1.2893549,2
103984,19.627064,0.07395908,0
62834,21.052946,3.9536054,1
58291,20.489603,0.24538246,0
1018,21.890966,1.9886193,2
183197,20.599585,2.2014155,2
2867,20.149963,0.64704907,0
7943,19.834297,2.823608,1
155358,22.489164,1.905327,2
8534,18.906693,3.1335695,1
56775,19.577284,3.2207038,1
103539,17.596025,3.2626195,1
4291,21.91644,2.921181,2
51412,19.97643,0.93445075,0
4313,21.023874,4.1875057,1
107159,20.743324,1.3068961,0
1718,19.553787,2.5258274,1
6807,20.232113,4.0506697,1
32598,19.003826,1.4962562,0
59731,20.18332,1.4783406,0
64167,18.261011,1.7210287,0
5883,20.356411,1.935209,0
5929,18.016487,1.7475476,0
91935,19.108124,0.3566765,0
5590,22.502832,2.126579,2
2497,20.72443,1.47196,0
105355,20.03314,1.4080079,0
142056,18.443937,0.8100152,0
7293,20.90711,2.5595386,2
4917,19.422737,1.1736654,0
66240,19.272322,4.2956996,1
175199,20.24819,0.82814205,0
80906,20.512539,1.6157349,0
133780,20.459885,1.34572,0
1348,20.156488,1.6722722,0
809,18.902882,1.7291123,0
113374,19.910934,0.703159,0
5947,19.898565,2.2322345,0
7888,22.57208,2.0362468,2
1407,19.889753,0.9150427,0
1132,19.013405,3.5119193,1
1201,21.499174,1.5923733,2
224,20.097149,3.694382,1
126,19.23905,0.72827536,0
6578,22.245718,1.9171238,2
2574,20.101187,1.8545449,0
7713,20.078905,3.3003066,1
6330,20.281065,3.101362,1
106927,19.153555,3.1580062,1
2718,20.9291,2.3235672,2
64969,20.783766,2.6350243,2
53000,22.138773,2.7929683,2
6961,22.198864,1.2606677,2
3713,20.6215,2.8298767,2
94150,21.26818,0.66021323,0
3077,20.5971,3.3635392,1
1004,20.026186,1.9018456,0
3502,20.684631,1.5524176,0
96518,20.1179,1.2937895,0
1422,19.277395,1.310904,0
68954,19.366909,1.0810741,0
57499,18.643246,3.8981543,1
8718,18.746601,3.5828617,1
4219,21.168655,4.3112507,1
64983,20.881529,4.6963677,1
5324,19.871,2.5447285,1
1179,21.064533,4.4973316,1
3552,19.92026,1.9841571,0
7789,21.006495,1.5057491,2
32582,19.378717,2.3311903,0
83369,21.23304,1.0062596,2
50160,20.551382,1.4752239,0
72982,20.450287,2.4522488,2
8964,19.093946,3.772453,1
56169,22.094406,4.018563,2
166635,19.337166,4.2425146,1
2927,19.237839,3.0806084,1
31410,20.912998,0.7605402,0
1677,20.188293,4.19386,1
7895,22.34155,1.7902099,2
1276,20.097797,4.4093027,1
32022,20.773561,0.9732495,0
1242,18.864117,1.9198041,0
7045,20.775036,2.4717767,2
3167,22.043276,0.99036705,2
169180,19.210897,0.75378084,0
6448,20.3912,2.7875538,1
4350,18.430016,1.9350983,0
5455,20.138401,1.3278093,0
150596,17.771732,2.5341418,1
47465,19.397705,0.7995978,0
26901,20.70642,1.3553746,0
3730,22.237688,1.2553751,2
1245,19.128489,3.2616458,1
121715,18.371431,2.6343586,1
2469,21.973131,1.7920325,2
111795,19.84487,2.3014333,0
5888,20.37491,4.2356873,1
106062,22.275978,3.5458872,2
4399,18.864428,2.6178346,1
3606,18.433126,2.604357,1
65642,18.911472,2.9904244,1
51545,21.095324,1.4253136,2
1777,20.318768,1.6266409,0
55577,21.50574,4.085799,2
26429,20.164467,1.0585742,0
51471,20.301466,2.2537296,0
4741,21.90593,2.310321,2
4789,22.171932,1.6266495,2
7073,20.536999,0.89327896,0
3300,19.407503,1.5676522,0
8425,21.728106,2.5512276,2
47200,19.42125,2.792274,1
65225,19.177198,0.8968012,0
72011,19.812222,0.045022696,0
91890,20.298729,0.6951008,0
176419,19.075096,2.9468484,1
2492,20.86809,3.9747815,1
106144,22.218504,3.362553,2
154975,19.554152,3.222709,1
3894,19.770388,1.5642117,0
697,19.168419,1.280622,0
1971,19.793512,1.2915754,0
27373,19.16615,0.665561,0
87785,19.317556,2.268292,0
37720,19.935026,1.2576536,0
100302,20.091686,0.0060825394,0
44761,20.31908,0.18174855,0
4356,21.24212,3.353715,2
170411,18.176746,2.4179742,0
5611,20.435057,0.46222046,0
6427,21.166248,3.3412633,2
73501,18.959076,1.5976692,0
4840,22.395634,2.9223845,2
8954,20.0932,1.7020857,0
3784,17.64192,2.7338638,1
95654,20.820267,4.799354,1
1812,20.344599,2.9939964,1
4409,20.547655,4.9146695,1
39516,22.306227,1.2881051,2
838,20.340677,4.6681376,1
3889,20.267626,2.2645586,0
2996,19.489708,1.427561,0
67361,19.909832,4.210931,1
4812,18.905336,1.1156299,0
3667,19.271553,2.2417712,0
6616,21.999216,3.9972897,2
2138,19.079355,2.7161937,1
80241,19.977125,4.48135,1
3453,19.338074,1.9037654,0
8266,17.557184,2.5426316,1
4308,19.08272,4.373224,1
27839,20.839949,1.6291014,2
74532,19.202538,3.879037,1
8008,19.051294,1.06341,0
1673,22.177197,2.6758804,2
55207,20.205585,0.1376698,0
1292,22.58242,1.4663988,2
4788,21.5783,2.4858048,2
135,19.948044,4.4897385,1
1218,18.978634,3.9848368,1
3357,19.897923,3.1071773,1
148626,18.846413,2.8547122,1
195,18.770761,1.4467524,0
170401,22.242855,3.3952923,2
6856,20.458677,3.6175387,1
1250,22.280718,1.6990343,2
6832,19.756699,2.717995,1
25797,19.145823,2.6960297,1
5266,22.663422,3.5139287,2
3353,18.547596,0.6168587,0
3812,22.022184,2.6328585,2
43871,20.610224,3.2330768,1
26590,20.022768,2.8726742,1
77841,20.289871,4.197365,1
6565,18.62236,1.0682753,0
6584,21.912565,3.6932404,2
51709,19.581078,3.9057207,1
3350,22.627338,1.348156,2
1453,19.41686,4.292341,1
102720,18.674753,2.4668508,1
340,21.392363,1.3022928,2
2255,22.2737,1.9513619,2
4534,18.890617,1.5042336,0
3673,18.020254,1.7869463,0
79592,20.128782,1.2533308,0
128488,20.726166,3.013715,2
95105,18.947863,-0.01852117,0
6320,19.810038,4.7473974,1
49530,19.108652,1.8966641,0
59727,20.878572,1.6731051,2
6760,20.783749,1.3458022,0
92643,20.477682,3.903374,1
145935,18.619316,0.63428986,0
2797,19.508114,1.1842412,0
26344,22.751667,1.5742977,2
50798,18.99933,0.3965626,0
134881,19.792694,2.747748,1
2443,20.724724,3.094618,2
82041,18.264431,2.4821694,1
97836,19.687325,2.5334957,1
90524,22.140364,4.1363235,2
762,20.64787,2.5645175,2
27808,20.874456,1.158363,0
1419,22.256554,2.0762026,2
56757,20.601973,2.46919,2
36525,19.12296,1.6593407,0
127096,17.808796,1.758491,0
6631,21.134512,3.2663777,2
189,18.38992,2.0760267,0
237,18.913568,0.821008,0
56949,22.335562,3.5312693,2
26764,22.160751,1.1788857,2
7414,22.19545,2.6399446,2
3937,21.543617,1.7864103,2
86293,20.367924,2.2387424,0
3248,22.06669,3.987388,2
1635,20.42804,2.8558052,1
112006,18.81811,2.2656798,0
91981,20.337542,2.1000197,0
164917,20.057655,-0.030908024,0
44191,19.41442,2.9140124,1
85438,21.50513,3.7516308,2
40815,20.187384,4.661048,1
6201,18.912397,1.0398443,0
4453,18.770864,1.828184,0
5710,18.733574,1.4954554,0
88954,19.958961,2.6141996,1
6268,20.456747,1.3830401,0
6333,19.476597,3.1976137,1
27002,22.469025,2.7693508,2
5449,20.035038,0.6718725,0
131796,19.054953,3.4316134,1
7078,22.3402,2.9410179,2
7319,18.761175,3.2832375,1
1128,19.51889,3.3663287,1
68194,21.383635,3.329888,2
101360,17.91025,1.1804535,0
3428,18.628761,1.0025779,0
5319,19.675518,2.8767607,1
3534,18.929134,2.15745,0
8753,19.696999,2.4265547,0
6639,21.0233,0.32404426,0
3105,19.268124,0.06072284,0
93287,18.705803,2.7458045,1
3720,20.442667,1.3189062,0
74458,20.201498,0.8588015,0
107069,19.120363,2.7183275,1
112138,19.992197,3.7211814,1
780,20.100922,1.1005837,0
103865,18.821953,3.8086486,1
3444,20.485317,0.6741678,0
60,19.661423,1.5425913,0
4523,19.432718,0.7291586,0
164707,20.420578,3.39021,1
2292,22.023026,1.5401264,2
131480,20.34564,1.8362325,0
8939,18.918098,2.003846,0
2018,21.725145,3.4964738,2
185585,19.44257,3.6969597,1
8838,21.894783,3.1514227,2
1051,20.620163,0.7887984,0
7481,19.805265,2.0637267,0
55020,19.723852,2.7059216,1
1291,21.788162,2.2924294,2
91542,19.778852,3.6464097,1
69453,21.803368,1.4649498,2
41014,21.930897,1.6181437,2
4801,20.06589,3.1708834,1
99721,20.60213,3.0766065,1
102747,22.35169,1.5618225,2
255,19.055553,1.0958064,0
8587,18.368494,1.5200394,0
1717,21.611334,2.6882102,2
4255,20.697426,3.964865,1
6986,21.388937,1.1540767,2
3503,19.94246,1.9280113,0
4961,20.584175,1.6369011,0
47,18.816526,2.5706277,1
44759,21.652933,3.967578,2
5303,22.01699,3.3783438,2
4889,19.30199,0.649032,0
189547,18.461143,3.3703828,1
2028,20.417774,0.42991894,0
96726,19.238895,2.5820534,1
174727,20.041267,1.7986567,0
4687,20.740492,3.0846915,2
2515,19.386244,4.1951904,1
143001,18.948921,1.5666552,0
2593,18.443357,2.6420095,1
7173,21.064867,2.513063,2
37729,20.00937,3.9903483,1
2033,21.98954,3.1361158,2
882,19.431416,1.9480746,0
121469,19.373718,4.5579696,1
57532,21.297035,2.2330267,2
1194,18.776308,1.8111964,0
32440,20.017351,3.110531,1
3568,20.557297,1.7443998,0
4305,20.048964,0.50679797,0
3865,22.021114,1.9624729,2
89039,18.96633,4.1372175,1
27706,19.402712,1.6689428,0
104076,20.350721,0.72681516,0
3,20.584925,3.222061,1
3145,20.9027,0.38907406,0
2367,21.443655,1.2277578,2
105746,18.60152,2.6095202,1
27776,22.189625,0.94573087,2
626,22.09055,4.049952,2
110102,19.556345,2.782826,1
111113,20.126678,3.8062181,1
71579,20.51175,2.9662664,1
30825,22.33213,3.6514554,2
4197,22.447222,2.709374,2
129354,18.93615,2.7392337,1
951,19.745083,4.102592,1
4634,18.167767,3.3436267,1
3097,18.410131,1.5321379,0
27416,19.17087,2.006892,0
30745,20.340652,1.5568316,0
3432,18.933151,2.2308662,0
76143,20.204994,3.558759,1
173751,19.976187,3.759895,1
109687,21.920975,1.9940574,2
167064,19.503511,4.516423,1
127184,21.943752,3.5845914,2
27482,21.15919,0.68608606,0
127152,20.312231,4.289158,1
1670,20.721474,1.093425,0
2798,21.373186,2.4066494,2
49957,21.883005,2.4226274,2
48877,21.935263,3.8414748,2
33162,21.061022,0.54064304,0
135456,21.749315,2.940235,2
7707,18.836906,1.2286216,0
127130,19.432405,3.913609,1
67695,22.333288,2.592979,2
7925,19.295444,3.5055346,1
88345,20.59392,1.6021128,0
6550,19.487303,2.0848386,0
4757,19.600523,3.571707,1
155509,18.218779,2.4156628,0
5346,19.043018,2.4563758,1
25825,18.153605,2.9822464,1
121338,21.181944,2.199016,2
80363,19.171618,2.3853416,0
8600,17.976643,1.0485455,0
2165,21.183916,2.531296,2
149352,19.628294,3.563202,1
34534,20.144104,3.2615552,1
33564,19.977962,1.7980605,0
121253,19.884699,4.472027,1
1425,21.736418,4.0139995,2
92234,19.292833,1.6336321,0
152970,18.68683,1.5349942,0
3276,20.40922,0.53851354,0
59784,19.858202,1.2043201,0
2387,20.655842,3.4301085,1
289,18.714157,1.8355364,0
135436,19.823307,2.4210374,0
32596,20.925186,4.4164815,1
32875,19.286634,3.155162,1
225,22.004704,4.1241817,2
1080,21.670301,1.9313524,2
9018,20.37985,4.8865585,1
136598,18.706823,3.811078,1
97742,21.680473,2.842848,2
57243,21.311451,1.213847,2
5999,20.157225,2.69668,1
7477,19.775219,1.1241467,0
3598,21.136604,1.021484,2
6442,20.332119,4.0212545,1
26606,19.89214,2.7736745,1
27523,20.9321,0.7790174,0
7387,19.50966,0.5606456,0
49961,19.827524,0.84867805,0
3484,19.442606,2.4430923,1
69306,20.054968,0.027509587,0
276,19.189514,3.7772179,1
5673,21.128092,1.3338283,2
140627,19.582197,1.6254237,0
3989,21.574453,2.8370347,2
9008,19.56468,2.8642066,1
45074,20.288155,2.682093,1
1246,22.61506,1.4462217,2
40962,20.193573,3.9474843,1
74530,18.191462,1.5249323,0
8045,19.281946,3.4699142,1
51705,18.964119,1.7423879,0
95067,19.385118,1.6705388,0
4863,21.460121,2.6128001,2
187717,17.835629,3.008423,1
4564,19.515425,1.5771455,0
91571,19.957754,2.5394073,1
3200,20.009928,4.6549664,1
6669,20.314201,3.853448,1
116169,17.751146,2.8501682,1
5615,19.740515,1.7424463,0
174,20.595556,4.7883234,1
163925,20.066101,1.3702041,0
3041,22.414207,1.4532107,2
2990,21.095081,4.131923,1
4959,20.431547,4.5655885,1
2331,21.095688,2.6825402,2
159858,22.401644,3.508159,2
168248,21.003115,3.5277584,2
137,19.046366,1.2775732,0
118894,18.22124,2.1065001,0
8905,19.665337,0.21250921,0
577,18.925814,1.7776374,0
70293,20.19479,0.2225583,0
940,20.657393,3.1510258,1
60516,22.024122,3.0604074,2
118270,20.296755,3.9628515,1
118700,22.547342,3.8052452,2
4147,20.218822,1.5584588,0
159441,18.758352,2.0984895,0
160080,18.876617,2.5354376,1
44225,21.542885,3.1406143,2
741,19.2739,1.7579739,0
133195,19.372137,0.8409734,0
31150,21.05911,2.8158627,2
8364,19.212448,2.3318899,0
2196,19.325148,1.2717204,0
103801,18.33579,0.8397334,0
54780,21.375614,4.561438,1
3623,19.493763,1.7826875,0
68319,19.902998,4.475859,1
2287,21.455694,1.9573225,2
124404,19.851456,1.4163812,0
61236,18.025888,2.4543483,0
78959,20.524523,2.4328082,2
3946,21.60662,3.8079467,2
34482,19.569672,2.8109956,1
97,20.352627,0.09224127,0
3060,19.948877,4.221806,1
3584,22.261671,1.2391006,2
92008,21.042831,4.2565255,1
76251,21.103333,2.2656674,2
3469,22.150026,1.2489018,2
91325,19.327772,4.088872,1
1341,22.34367,1.4654516,2
163,19.964436,3.7284396,1
52462,19.945148,1.6584518,0
31909,19.857128,1.1936938,0
3819,20.882263,1.9837412,2
6503,20.22384,4.1634307,1
1598,21.779272,1.6492046,2
7036,19.267511,3.9302728,1
157172,18.906466,3.310811,1
46572,19.552364,4.1237082,1
691,19.27977,1.22108,0
69720,19.56268,2.9762619,1
5523,18.387976,2.2455041,0
158872,20.254051,0.07433156,0
112552,20.927916,2.7176607,2
110281,18.019503,1.6452634,0
56003,19.41464,0.67381424,0
111622,18.547966,0.8955888,0
122433,18.163815,2.0905418,0
95201,21.432556,2.3845613,2
3087,21.413403,1.5294358,2
4803,22.379341,1.2312543,2
2905,19.148344,2.8006055,1
229,17.956688,0.8705939,0
184471,18.721384,3.5185795,1
8934,19.60416,3.002052,1
7930,20.011225,0.37495312,0
1050,21.965906,1.6288246,2
37853,19.302343,4.1783543,1
81788,21.394222,2.445296,2
2747,22.26072,1.5606699,2
26169,19.116108,3.0774362,1
114184,19.620295,1.3806571,0
830,20.70653,4.1802826,1
146730,19.3785,4.2215195,1
8118,22.088955,1.5313172,2
119218,22.751318,2.5866644,2
147,18.724136,3.4616299,1
3993,19.948774,1.4079453,0
7951,22.24519,2.9133575,2
4127,18.204985,3.6139388,1
151557,20.723564,2.3826709,2
4438,18.354517,2.7716162,1
2841,21.135244,2.8090925,2
37477,20.232574,2.9239454,1
7581,22.371851,2.118443,2
32632,20.775812,4.744872,1
161,19.91689,0.46615154,0
163985,19.689117,2.896167,1
54908,20.025007,0.5554956,0
3425,19.359951,3.1500137,1
70,19.428886,2.8228126,1
1855,21.946539,3.678056,2
26413,18.901402,2.3837576,0
3284,19.780544,3.0462232,1
897,21.637869,2.037221,2
86332,20.405954,2.044871,0
968,21.554329,1.235411,2
109850,19.91434,3.4444447,1
4998,20.267574,0.19276151,0
89761,21.350348,1.798055,2
4404,20.15798,4.2377696,1
6966,19.26455,3.5188534,1
2491,20.433039,3.2134619,1
38304,19.776606,4.746052,1
3471,19.910446,0.5975447,0
2307,18.040585,3.4725118,1
3906,19.79634,0.5577934,0
3802,19.414698,2.9710612,1
5694,21.608017,1.8063288,2
110553,18.51345,2.267661,0
86628,21.002792,3.7957432,2
100044,20.04957,2.636405,1
562,21.488188,3.329388,2
568,20.482758,2.5368392,2
908,19.49371,0.6283761,0
5356,21.809368,2.0459561,2
750,22.453918,1.7792518,2
2535,19.17198,3.988362,1
96411,21.195753,0.47206306,0
32058,20.028984,2.547059,1
2652,22.661728,1.5763143,2
98122,22.222256,1.6646398,2
5240,19.589565,2.366946,0
3138,19.439137,2.793246,1
8720,20.387499,4.8369274,1
6395,19.273714,3.6360679,1
53883,18.296656,1.5511013,0
56251,18.675478,2.103866,0
1858,18.436848,1.8837823,0
27549,18.892277,3.0878522,1
2058,19.72076,4.60558,1
99149,19.91821,2.3319013,0
137857,18.659477,2.743034,1
60766,18.487213,0.6832737,0
2088,22.769695,2.6799207,2
55190,22.309542,4.0784354,2
166643,18.314102,4.0419974,1
1810,18.189816,1.6575949,0
5479,19.985115,1.479867,0
4027,18.863108,0.008297318,0
7846,19.752687,0.65881354,0
117533,20.968307,0.88592964,0
2987,18.867243,2.2111053,0
44840,21.716135,3.6140075,2
7844,20.356161,1.7379203,0
3104,22.644615,3.2490294,2
141688,19.854216,4.696606,1
3725,21.673666,2.1601963,2
8157,21.945467,2.0128806,2
71282,19.831093,0.16989,0
168418,21.44658,1.916231,2
178,19.384197,4.138482,1
3746,20.676548,2.6663816,2
26693,22.26875,3.8792117,2
2772,20.804266,3.105604,2
5225,19.701141,4.5256157,1
2997,19.152016,3.7366278,1
5678,19.45478,1.7063305,0
31431,20.390121,4.7754006,1
27899,19.469664,1.9086905,0
3224,21.81138,0.71661836,2
101142,18.86233,1.5988541,0
5420,19.682802,1.0458499,0
1130,20.659298,2.2601209,2
158956,19.677788,2.9671156,1
72167,21.523882,3.086488,2
88405,19.885487,4.8936486,1
64499,19.97242,0.6641316,0
107846,19.262394,1.3109444,0
7061,20.88891,2.507846,2
109282,19.535751,2.627878,1
6587,19.322649,2.979018,1
100579,19.17797,2.1869726,0
2377,20.227724,1.8256071,0
26676,18.571411,1.9553366,0
7124,19.057987,2.946739,1
36850,19.222992,3.7522123,1
2418,18.741274,2.5035155,1
79132,20.0801,4.492079,1
7440,19.793861,0.6649988,0
3627,19.204119,3.9068034,1
8727,21.978926,2.1056643,2
207,18.558245,1.6469932,0
69712,20.129215,1.9380388,0
2787,19.822687,1.8152567,0
105593,20.781849,0.49065888,0
4772,19.271387,1.448262,0
2548,21.55515,4.3010697,2
93,19.732576,2.773734,1
1076,21.475927,2.4508011,2
109416,18.555386,3.0261476,1
65596,20.73181,1.1162223,0
6460,22.062746,1.1031961,2
50842,21.470348,4.680797,2
325,18.935863,4.2108245,1
5912,19.061375,0.776188,0
69640,18.897013,4.04332,1
765,22.81762,3.496581,2
3910,19.959555,2.7801437,1
2413,21.025988,4.580643,1
1686,19.574816,1.6102859,0
26958,20.457579,4.631874,1
160980,19.992382,-0.124282934,0
4009,21.025316,3.8831592,1
123947,22.301939,3.1245747,2
49651,21.918417,1.1563991,2
65631,19.197374,0.68798864,0
3536,20.798908,1.129227,0
45210,21.00283,1.83634,2
6670,20.536686,4.672945,1
3055,19.649206,1.5148026,0
44193,21.533272,3.389669,2
164226,19.707977,4.174025,1
6055,20.295458,4.591066,1
7225,19.567406,0.93395406,0
6954,20.45746,0.9529692,0
89898,19.600536,1.788592,0
6002,19.247253,0.95185584,0
5410,21.472092,1.941216,2
175585,22.179073,3.6256845,2
102749,19.760792,3.5501745,1
8617,21.446783,0.92649865,2
81537,20.433743,3.7731466,1
3206,19.385948,2.2607026,0
4865,19.288778,4.0881267,1
7004,21.23168,2.9341612,2
6659,19.32339,1.4152918,0
2918,20.764135,2.0803318,2
7884,19.240057,2.4514165,1
3476,20.875332,0.06311056,0
100390,19.547586,0.95072925,0
7090,20.358091,2.6248944,1
6302,21.751375,2.0742624,2
4574,21.814512,1.4052051,2
193581,18.230019,1.8149734,0
137218,20.295135,1.5853739,0
3524,20.05976,-0.072935395,0
91094,19.484997,3.5857089,1
116138,19.328114,0.09205131,0
3247,19.835136,2.3952096,0
95218,20.886662,2.4975657,2
50792,20.689592,0.62860626,0
89862,21.179289,1.1254549,2
6696,18.093697,2.243843,0
4849,20.602245,2.5374475,2
27397,19.561329,2.4401839,1
27611,20.849747,3.9657247,1
116823,19.325356,3.743609,1
26038,21.740118,2.9755228,2
602,20.483934,1.5066602,0
59126,19.951956,1.0298749,0
1937,20.318554,4.580944,1
6967,20.178019,1.5455848,0
6579,22.468636,1.4840366,2
3699,19.484938,1.1511662,0
7258,20.920708,4.311119,1
154,18.716005,3.2669675,1
4740,19.933104,3.7439363,1
84799,20.185871,4.4510884,1
6298,21.739323,4.014889,2
3251,19.075333,1.1612257,0
5255,19.446222,4.326734,1
53468,22.182947,3.4280941,2
26777,21.93383,2.0249624,2
26523,20.380264,1.0830765,0
71302,20.113424,3.537352,1
1998,22.675287,3.4650552,2
7184,20.37766,2.4930067,2
96121,20.037973,0.11438481,0
4876,20.802639,2.469861,2
5568,19.43658,2.091935,0
54,17.616463,3.2146757,1
25959,21.718832,2.9161603,2
179749,19.160467,3.9414794,1
1184,19.804491,2.3916214,0
3501,19.344799,2.6399493,1
600,18.539846,1.9096022,0
4263,21.784283,0.9438941,2
3953,18.934597,2.8477566,1
1947,22.140596,1.5822046,2
166,20.435413,4.0041904,1
2552,22.546843,2.6228907,2
3156,19.58785,3.008026,1
4310,19.922167,1.1272132,0
8199,18.942745,2.7007952,1
132,17.730715,3.4505036,1
6774,18.15856,0.9625004,0
6835,20.518738,1.3553437,0
131098,21.112764,2.9942386,2
4393,22.599962,1.6869456,2
7001,22.259035,2.070382,2
67618,18.695269,1.9142399,0
78103,21.687931,1.9302316,2
6752,20.751564,3.7233143,1
51939,19.6987,3.369589,1
4437,19.30111,1.8602971,0
34162,21.127949,4.313405,1
46559,19.441744,3.1758747,1
5799,22.718903,1.7877046,2
6502,22.773592,3.282658,2
32011,20.462934,2.3379886,2
109042,20.694561,2.8431354,2
79293,21.483953,2.9183524,2
4351,19.131964,1.4105088,0
91869,17.67893,2.0035138,0
516,19.062664,3.1395235,1
5171,20.549467,3.346556,1
139640,20.34839,1.952163,0
117511,20.3507,2.670424,1
5041,19.602379,1.9806939,0
3701,17.956467,1.2368507,0
852,19.691004,2.3298247,0
74452,18.019772,3.6598802,1
6883,20.017729,0.34965384,0
1301,21.86405,1.8593713,2
448,22.190886,1.1866497,2
4635,20.307522,0.26614577,0
2001,18.886463,2.083144,0
2975,18.88145,3.389666,1
3165,19.385433,0.83236593,0
175435,18.20469,1.6708986,0
1293,19.4347,2.065661,0
7714,18.935213,3.403057,1
5512,19.130394,4.4891896,1
3984,22.276058,1.8949828,2
4608,18.783916,3.193166,1
