movieId,imdbId,tmdbId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
171759,5592248,399019,The Beguiled (2017),Drama|Thriller|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
101072,1663636,59255,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,120434,11419,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,101700,892,Delicatessen (1991),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80590,1027718,33909,Wall Street: Money Never Sleeps (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104129,2016940,,Man of Tai Chi (2013),Action|IMAX,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6707,303816,11547,Cabin Fever (2002),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
710,115851,23449,Celtic Pride (1996),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122490,2761578,256740,Wicked Blood (2014),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
94735,490048,,Walking with Monsters (2005),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75813,1151359,12834,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7259,365957,14114,You Got Served (2004),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1608,118571,9772,Air Force One (1997),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5826,42895,11617,Rio Grande (1950),Romance|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6303,66769,10514,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6604,61132,33954,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100397,1935896,87436,"ABCs of Death, The (2012)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2294,120587,8916,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1527,119116,18,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3056,160620,18561,Oxygen (1999),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
314,111112,14334,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
203,114682,9090,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136859,1321869,79698,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60885,1039652,15865,"Zone, The (La Zona) (2007)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
78893,938283,10196,"Last Airbender, The (2010)",Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182293,31405,152047,Hare-um Scare-um (1939),Animation|Children|Comedy,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96281,1623288,77174,ParaNorman (2012),Adventure|Animation|Comedy,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,1210166,60308,Moneyball (2011),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5764,82677,21874,Looker (1981),Drama|Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
47491,418455,1023,Adam's Apples (Adams æbler) (2005),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2102,19422,53565,Steamboat Willie (1928),Animation|Children|Comedy|Musical,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2380,91777,12118,Police Academy 3: Back in Training (1986),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,102336,,Loser (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144478,2191400,211005,"Sex, Drugs & Taxation (2013)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86882,1605783,59436,Midnight in Paris (2011),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1202,94336,13446,Withnail & I (1987),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72921,7361,174598,Snow White (1916),Fantasy|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165843,4964772,393561,Risk (2016),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7222,28346,37833,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5797,87075,11905,"Company of Wolves, The (1984)",Fantasy|Horror,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2083,104940,10437,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193609,101726,37891,Andrew Dice Clay: Dice Rules (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,360201,11823,Wimbledon (2004),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2764,63688,912,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
27595,311361,16209,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2103,111359,41841,Tall Tale (1995),Adventure|Children|Fantasy|Western,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53024,762111,36676,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5385,77838,13963,"Last Waltz, The (1978)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6197,278731,9613,Spider (2002),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82366,1270835,43919,Hatchet II (2010),Comedy|Horror|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7457,349169,16428,Breakin' All the Rules (2004),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32589,388500,14177,Beauty Shop (2005),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45658,410400,38344,On a Clear Day (2005),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91671,1615918,55301,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43908,449061,7515,London (2005),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69304,780567,19724,Imagine That (2009),Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42011,369441,7552,Fun with Dick and Jane (2005),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,68326,55106,Butterflies Are Free (1972),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1449,118111,16448,Waiting for Guffman (1996),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,83833,13776,Diner (1982),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6122,84597,21923,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60030,491162,18467,Spiral (2007),Drama|Horror|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7192,107750,15797,Only the Strong (1993),Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44937,456396,11490,"Child, The (L'enfant) (2005)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3048,83254,47941,Under the Rainbow (1981),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56145,884328,5876,"Mist, The (2007)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293,110413,101,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
30816,293508,9833,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4252,255094,13898,"Circle, The (Dayereh) (2000)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6358,45963,34857,Kiss Me Kate (1953),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6331,334405,16636,Spellbound (2002),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58107,1023481,8328,Step Up 2 the Streets (2008),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
57522,486578,14423,First Sunday (2008),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,61385,17887,Barefoot in the Park (1967),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95508,1598873,95516,Cleanskin (2012),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4433,49966,69605,Written on the Wind (1956),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49286,457939,1581,"Holiday, The (2006)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88699,1500491,,Death Race 2 (2010),Action|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3461,57261,9960,Lord of the Flies (1963),Adventure|Drama|Thriller,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5131,207524,13791,How to Kill Your Neighbor's Dog (2000),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55110,465436,4629,December Boys (2007),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4180,91836,29492,Reform School Girls (1986),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6624,313911,10923,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345,109045,2759,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27251,231059,,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180031,5580390,399055,The Shape of Water (2017),Adventure|Drama|Fantasy,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
482,110265,507,Killing Zoe (1994),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
42946,85127,21519,Project A ('A' gai waak) (1983),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,182000,25208,"Caveman's Valentine, The (2001)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47629,436697,1165,The Queen (2006),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5380,278500,9026,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
671,117128,3065,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52712,435670,9785,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
5968,100143,14931,Miami Blues (1990),Comedy|Crime|Drama,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1959,89755,606,Out of Africa (1985),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
589,103064,280,Terminator 2: Judgment Day (1991),Action|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92954,1073510,21634,Prayers for Bobby (2009),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,109439,11310,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2483,112922,10722,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7071,72417,29845,"Woman Under the Influence, A (1974)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25923,38574,14320,Great Expectations (1946),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2436,120857,10368,Tea with Mussolini (1999),Comedy|Drama|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2212,25452,8208,"Man Who Knew Too Much, The (1934)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
991,117039,1770,Michael Collins (1996),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100882,2017561,170657,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8183,85478,38291,Educating Rita (1983),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55290,452623,4771,Gone Baby Gone (2007),Crime|Drama|Mystery,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5384,51758,28577,I Want to Live! (1958),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
159193,4513674,339397,Café Society (2016),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
332,114852,12122,Village of the Damned (1995),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2971,78754,16858,All That Jazz (1979),Drama|Fantasy|Musical,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
168254,3731562,293167,Kong: Skull Island (2017),Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39381,421238,16608,"Proposition, The (2005)",Crime|Drama|Western,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6241,86087,10293,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2815,91278,11037,Iron Eagle (1986),Action|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148592,3291148,323656,Just Jim (2015),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32019,377471,4551,Be Cool (2005),Comedy|Crime|Musical,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92665,1996264,84200,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
581,112651,32562,"Celluloid Closet, The (1995)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
489,107478,12121,Made in America (1993),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33801,399102,15767,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7018,100404,11092,Presumed Innocent (1990),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2074,71910,26648,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
46970,415306,9718,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,99810,1669,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4011,208092,107,Snatch (2000),Comedy|Crime|Thriller,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
114066,2920540,246400,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
134246,3247714,334074,Survivor (2015),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
886,115783,10723,Bulletproof (1996),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85259,61199,36540,Winnie the Pooh and the Honey Tree (1966),Animation|Children,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40946,422528,16156,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8799,361841,14846,Little Black Book (2004),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4593,97328,10551,Family Business (1989),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39231,368709,9621,Elizabethtown (2005),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83086,1126591,42297,Burlesque (2010),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
115819,3043542,234862,Mr Hublot (2013),Animation|Comedy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,81383,36599,Prom Night (1980),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7218,36244,980,"Ox-Bow Incident, The (1943)",Drama|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
116941,99878,17009,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1589,118887,2142,Cop Land (1997),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
108190,1840309,157350,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
79501,352465,36274,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2490,120784,2112,Payback (1999),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4537,96018,18197,Running on Empty (1988),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4921,24264,39938,Little Women (1933),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50658,473434,13365,49 Up (2005),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3005,145681,9481,"Bone Collector, The (1999)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49772,446755,14202,"Painted Veil, The (2006)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
134184,1198196,20963,Elections Day (2007),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,110305,29918,Lassie (1994),Adventure|Children,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,99653,251,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
89085,1226753,48289,"Debt, The (2011)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4489,94898,9602,Coming to America (1988),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3508,75029,10747,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
85367,1564367,50546,Just Go with It (2011),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2121,85382,10489,Cujo (1983),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
588,103639,812,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91079,1758692,60420,Like Crazy (2011),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3192,169302,48233,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49130,401445,9726,"Good Year, A (2006)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4448,227445,11371,"Score, The (2001)",Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2717,97428,2978,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
786,116213,9268,Eraser (1996),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2826,120657,1911,"13th Warrior, The (1999)",Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902,54698,164,Breakfast at Tiffany's (1961),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6523,104926,18722,Mr. Baseball (1992),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41997,408306,612,Munich (2005),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
100159,2023690,117974,Sightseers (2012),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,89155,9749,Fletch (1985),Comedy|Crime|Mystery,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5816,295297,672,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8917,372588,3989,Team America: World Police (2004),Action|Adventure|Animation|Comedy,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,323944,13537,Shattered Glass (2003),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
390,59170,315,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1042,117887,9591,That Thing You Do! (1996),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59129,892899,9017,Outpost (2008),Action|Horror,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58154,467200,12184,"Other Boleyn Girl, The (2008)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3786,179116,20770,But I'm a Cheerleader (1999),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,255819,16161,Baby Boy (2001),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8830,366174,11237,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2015,54594,17984,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69757,1022603,19913,(500) Days of Summer (2009),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
142602,3702996,329263,"F*ck You, Goethe 2 (2015)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114028,3169706,234200,Pride (2014),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165347,3393786,343611,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
354,109450,29973,Cobb (1994),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25946,40876,41609,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
976,22879,22649,"Farewell to Arms, A (1932)",Romance|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7216,33717,27725,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
